date,course,off_time,tipster,tipster_raw,horse,is_nap,result,position,matched_horse,matched_race,result_source,selection_source
2026-06-04,Hamilton,3:51,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Eternal Force,False,P,2,Eternal Force,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,3:51,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Theoryofeverything,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,3:51,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Botanical,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,3:51,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Eternal Force,False,P,2,Eternal Force,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:00,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Beorma,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:00,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,The Best Way,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:00,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Brionywells,False,W,1,Brionywells,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:00,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Beorma,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:12,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Ciao Capo,False,W,1,Ciao Capo,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:12,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Stepanov,False,P,2,Stepanov,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:12,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Dalamara,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:12,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Ciao Capo,False,W,1,Ciao Capo,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:21,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Harb,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:21,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Hi Lord,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:21,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Parisiac,False,W,1,Parisiac,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:30,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Karnaval Point,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:30,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Wheresmemoneygone,False,P,2,Wheresmemoneygone,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:30,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Tyson,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,4:30,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Karnaval Point,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:42,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Roaring Ralph,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:42,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Lady Mariko,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,4:42,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,It Just Takes Time,False,P,2,It Just Takes Time,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:51,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Gallus Norman,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:51,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Perseus Way,False,W,1,Perseus Way,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:51,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Sure And Stedfast,False,P,2,Sure And Stedfast,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,4:51,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Gallus Norman,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,5:03,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Zucayan,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,5:03,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Ask A Sainte,False,W,1,Ask A Sainte,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Uttoxeter,5:03,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Genbu,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:10,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Split Elevens,False,P,2,Split Elevens,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:10,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Yehudi,False,P,3,Yehudi,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:10,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Fort Augustus,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:10,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Split Elevens,False,P,2,Split Elevens,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,5:15,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Sir Benedict,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,5:15,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Highland Bear,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,5:15,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,He's An Angel,False,P,2,He's An Angel,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,5:22,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Recobella,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,5:22,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Sugarpiehoneybunch,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,5:22,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Sophiesticate,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Hamilton,5:22,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Recobella,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,5:30,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Margot Mae,False,P,3,Margot Mae,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,5:30,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Ibelieveicanfly,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,5:30,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Alpine Wedding,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:40,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Style King,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:40,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Peregrine Falcon,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,5:40,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Shalaa Asker,False,W,1,Shalaa Asker,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,5:50,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Data Fata Secutus,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,5:50,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Wayward Queen,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Wetherby,5:50,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Powernap,False,P,2,Powernap,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,6:00,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Mallavelly,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,6:00,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Send Harry,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,6:00,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Dark Viper,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:10,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Sunshine Star,False,W,1,Sunshine Star,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:10,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Kashooda,False,P,3,Kashooda,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:10,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Lightning Glory,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:10,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Sunshine Star,False,W,1,Sunshine Star,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:20,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Tie Fighter,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:20,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Guernsey Lady,False,P,2,Guernsey Lady,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:20,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,La Belle Forest,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:20,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Tie Fighter,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,6:30,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Endorsement,False,W,1,Endorsement,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,6:30,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Amadeus Mozart,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:40,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Raspoutine,False,P,2,Raspoutine,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:40,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Central Command,False,W,1,Central Command,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:40,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Lexington Express,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,6:40,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Raspoutine,False,P,2,Raspoutine,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:50,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Persian Land,False,P,2,Persian Land,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:50,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Real Trouble,False,W,1,Real Trouble,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:50,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Sea Idol,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,6:50,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Persian Land,False,P,2,Persian Land,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,7:00,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Fleur De Provence,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,7:00,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Shanala,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,7:00,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Bang Bang,False,P,2,Bang Bang,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:10,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Polka Blue,False,W,1,Polka Blue,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:10,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Sahana,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:10,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Bella Bisbee,False,P,3,Bella Bisbee,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:10,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Polka Blue,False,W,1,Polka Blue,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:20,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Devious Devan,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:20,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Nakaaha,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:20,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Grey Soul,False,W,1,Grey Soul,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,7:30,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Sweet Baby Zou,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,7:30,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Sunrush,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,7:30,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Monvoe,False,P,2,Monvoe,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:40,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Fire Thunder,False,P,2,Fire Thunder,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:40,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,It'sbeenemotional,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:40,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Tricky Jenny,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:40,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Fire Thunder,False,P,2,Fire Thunder,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,7:40,NEWSPAPER TIPS >=10,newspaper_tips_ge_10,Fire Thunder,False,P,2,Fire Thunder,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:50,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Salkadan,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:50,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Kelly Burn,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:50,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Willow Wood,False,W,1,Willow Wood,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,7:50,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Salkadan,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,8:00,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Diamond Exchange,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,8:00,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Pillar Of Hope,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,8:00,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,No More Porter,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:10,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Ron's Angel,False,W,1,Ron's Angel,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:10,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Zigazig Ah,False,P,2,Zigazig Ah,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:10,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Happy Humpo,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:10,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Ron's Angel,False,W,1,Ron's Angel,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:20,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Belle Amie,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:20,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Buck Barrow,False,W,1,Buck Barrow,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:20,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Highland Harvey,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:20,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Belle Amie,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,8:30,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Nicky Larson,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Leopardstown,8:30,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Chirac,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:40,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Sail On Sailor,False,W,1,Sail On Sailor,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:40,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Fallacious Promise,False,P,3,Fallacious Promise,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:40,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Case Study,False,P,2,Case Study,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Lingfield,8:40,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Sail On Sailor,False,W,1,Sail On Sailor,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:50,NEWSPAPER CONSENSUS #1,top_newspaper_tips_rank_1,Ghost Story,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:50,NEWSPAPER CONSENSUS #2,top_newspaper_tips_rank_2,Mighty Quiet,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:50,NEWSPAPER CONSENSUS #3,top_newspaper_tips_rank_3,Crackergee,False,W,1,Crackergee,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-06-04,Ffos Las,8:50,NEWSPAPER TIPS >=5,newspaper_tips_ge_5,Ghost Story,False,M,,,True,data\results_2026_06_04.json,racecard_injection_top_newspaper_tips
2026-05-07,Chester,1:30,VÉLØ TOP PICK,velo_top_pick_tier_X,Roach Power,False,M,9,Roach Power (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,1:30,VÉLØ TIER X,velo_tier_X,Roach Power,False,M,9,Roach Power (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,2:05,VÉLØ TOP PICK,velo_top_pick_tier_B,Caturra Lights,False,P,3,Caturra Lights (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,2:05,VÉLØ TIER B,velo_tier_B,Caturra Lights,False,P,3,Caturra Lights (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,2:35,VÉLØ TOP PICK,velo_top_pick_tier_A,Constitution River,True,W,1,Constitution River (FR),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,2:35,VÉLØ TIER A,velo_tier_A,Constitution River,True,W,1,Constitution River (FR),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,3:05,VÉLØ TOP PICK,velo_top_pick_tier_B,Jan Brueghel,False,W,1,Jan Brueghel (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,3:05,VÉLØ TIER B,velo_tier_B,Jan Brueghel,False,W,1,Jan Brueghel (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,3:40,VÉLØ TOP PICK,velo_top_pick_tier_B,I'm Just Ken,False,M,11,I'm Just Ken (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,3:40,VÉLØ TIER B,velo_tier_B,I'm Just Ken,False,M,11,I'm Just Ken (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,4:10,VÉLØ TOP PICK,velo_top_pick_tier_C,Jupiter Ammon,False,M,9,Jupiter Ammon (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,4:10,VÉLØ TIER C,velo_tier_C,Jupiter Ammon,False,M,9,Jupiter Ammon (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,4:45,VÉLØ TOP PICK,velo_top_pick_tier_C,Magnetude,False,W,1,Magnetude (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Chester,4:45,VÉLØ TIER C,velo_tier_C,Magnetude,False,W,1,Magnetude (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,1:15,VÉLØ TOP PICK,velo_top_pick_tier_A,Loriko,True,W,1,Loriko (FR),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,1:15,VÉLØ TIER A,velo_tier_A,Loriko,True,W,1,Loriko (FR),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,1:45,VÉLØ TOP PICK,velo_top_pick_tier_A,Big Boy Barney,True,P,3,Big Boy Barney (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,1:45,VÉLØ TIER A,velo_tier_A,Big Boy Barney,True,P,3,Big Boy Barney (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,2:15,VÉLØ TOP PICK,velo_top_pick_tier_B,Another Day Out,False,NR,F,Another Day Out (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,2:15,VÉLØ TIER B,velo_tier_B,Another Day Out,False,NR,F,Another Day Out (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,2:45,VÉLØ TOP PICK,velo_top_pick_tier_A,Mermaids Cave,True,W,1,Mermaids Cave (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,2:45,VÉLØ TIER A,velo_tier_A,Mermaids Cave,True,W,1,Mermaids Cave (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,3:15,VÉLØ TOP PICK,velo_top_pick_tier_A,Braganza Bay,True,W,1,Braganza Bay (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,3:15,VÉLØ TIER A,velo_tier_A,Braganza Bay,True,W,1,Braganza Bay (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,3:50,VÉLØ TOP PICK,velo_top_pick_tier_B,St Julie,False,W,1,St Julie (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Huntingdon,3:50,VÉLØ TIER B,velo_tier_B,St Julie,False,W,1,St Julie (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Redcar,4:40,VÉLØ TOP PICK,velo_top_pick_tier_B,Mehmas Champion,False,M,6,Mehmas Champion (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Redcar,4:40,VÉLØ TIER B,velo_tier_B,Mehmas Champion,False,M,6,Mehmas Champion (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Redcar,5:15,VÉLØ TOP PICK,velo_top_pick_tier_B,Mister Sky Blue,False,P,2,Mister Sky Blue (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Redcar,5:15,VÉLØ TIER B,velo_tier_B,Mister Sky Blue,False,P,2,Mister Sky Blue (IRE),True,data\results_2026_05_07.json,velo_prime_verdicts
2026-05-07,Redcar,5:50,VÉLØ TOP PICK,velo_top_pick_tier_B,Run This Way,False,W,1,Run This Way (GB),True,data\results_2026_05_07.json,velo_prime_verdicts
