date,race_id,course,off_time,model_name,lane_name,source_path,source_field,sort_direction,rank,horse,horse_id,score,sp_dec,result_position,win,frame,policy_decision,stake_authorised,dashboard_visible,learning_class,tie_status,notes
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Zebra Star,4303336,0.110305,6.5,9,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Uncle Liam,6465252,0.119142,13.0,4,False,False,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Recobella,6741632,0.104602,4.5,1,True,True,NO_EDGE,False,False,MODEL_HIT_POLICY_BLOCKED,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Zebra Star,4303336,0.089595,6.5,9,False,False,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Uncle Liam,6465252,0.544018,13.0,4,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Recobella,6741632,0.543161,4.5,1,True,True,N/A (Lane C not policy-anchored),False,False,MODEL_HIT_POLICY_BLOCKED,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922292,Ayr,4.25,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Zebra Star,4303336,0.54143,6.5,9,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922292,Ayr,4.25,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Recobella,6741632,1.8,4.5,1,True,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922292,Ayr,4.25,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Uncle Liam,6465252,1.7,13.0,4,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922292,Ayr,4.25,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Mr Withington,6881400,1.15,7.0,6,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,Queens Wish,5385907,0.1257,7.5,PU,False,False,NO_EDGE,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Huckleberry Sting,5343986,0.108909,4.0,1,True,True,NO_EDGE,False,True,MODEL_HIT_POLICY_BLOCKED,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Just A Memory,5023488,0.106537,19.0,PU,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Queens Wish,5385907,0.120883,7.5,PU,False,False,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Ballydisco,3458001,0.113135,5.5,PU,False,False,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Zestful Hope,3935882,0.101179,12.0,PU,False,False,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Queens Wish,5385907,0.561812,7.5,PU,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Galway Reel,5445490,0.554028,3.75,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922120,Market Rasen,4.35,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Zestful Hope,3935882,0.553133,12.0,PU,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922120,Market Rasen,4.35,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Huckleberry Sting,5343986,2.825,4.0,1,True,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922120,Market Rasen,4.35,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Queens Wish,5385907,2.2,7.5,PU,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922120,Market Rasen,4.35,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Just A Memory,5023488,2.1,19.0,PU,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,Premier,6410536,0.196895,7.5,3,False,True,FRAME_TRUST,True,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Shushi,7947747,0.165757,9.5,2,False,True,NO_EDGE,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Baltic,5047955,0.145419,15.0,6,False,False,NO_EDGE,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Premier,6410536,0.193061,7.5,3,False,True,FRAME_TRUST,True,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Shushi,7947747,0.176926,9.5,2,False,True,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,John Galt,8520787,0.135694,3.5,5,False,False,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Premier,6410536,0.573331,7.5,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Shushi,7947747,0.566207,9.5,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921916,Southwell (AW),4.50,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Baltic,5047955,0.559679,15.0,6,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921916,Southwell (AW),4.50,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Premier,6410536,2.9,7.5,3,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921916,Southwell (AW),4.50,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Shushi,7947747,0.95,9.5,2,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921916,Southwell (AW),4.50,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Baltic,5047955,0.9,15.0,6,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,Celeborn,6032317,0.132212,4.5,5,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Monoceros,8009420,0.12712,34.0,9,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Leadenhall,4559928,0.123721,9.0,4,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Monoceros,8009420,0.097881,34.0,9,False,False,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Leadenhall,4559928,0.091444,9.0,4,False,False,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Celeborn,6032317,0.091044,4.5,5,False,False,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Brigid's Well,7900595,0.544478,17.0,6,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Celeborn,6032317,0.544096,4.5,5,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922288,Ayr,5.00,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Salam Dubawi,7160449,0.543395,23.0,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922288,Ayr,5.00,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Celeborn,6032317,3.45,4.5,5,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922288,Ayr,5.00,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Monoceros,8009420,2.325,34.0,9,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922288,Ayr,5.00,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Walsingham,4420163,2.3,9.5,10,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,Zandahar,9051061,0.113167,9.0,6,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Don De La Frontera,8913420,0.104098,10.0,7,False,False,LOW_DATA,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Ifyouhaveaplan,9051007,0.104098,34.0,5,False,False,LOW_DATA,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Litaque,7529867,0.098169,8.0,2,False,True,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Don De La Frontera,8913420,0.093796,10.0,7,False,False,LOW_DATA,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Ifyouhaveaplan,9051007,0.093796,34.0,5,False,False,LOW_DATA,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Don De La Frontera,8913420,0.544333,10.0,7,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Ifyouhaveaplan,9051007,0.544333,34.0,5,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922122,Market Rasen,5.10,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Masterius,9217611,0.543343,2.0,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922122,Market Rasen,5.10,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Zandahar,9051061,2.05,9.0,6,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922122,Market Rasen,5.10,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Parish Girl,9290870,2.05,41.0,4,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922122,Market Rasen,5.10,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Guerdale,9281131,0.3,151.0,8,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,Club Class,6550750,0.231392,2.75,2,False,True,FRAME_TRUST,True,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Aulis,5394042,0.1917,26.0,6,False,False,NO_EDGE,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Jupiter Ammon,7426996,0.182948,4.33,7,False,False,NO_EDGE,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Club Class,6550750,0.185336,2.75,2,False,True,FRAME_TRUST,True,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Jupiter Ammon,7426996,0.173946,4.33,7,False,False,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Aulis,5394042,0.131427,26.0,6,False,False,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Jupiter Ammon,7426996,0.56631,4.33,7,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Club Class,6550750,0.563293,2.75,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921920,Southwell (AW),5.25,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Northwest Passage,6587053,0.559415,7.5,5,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921920,Southwell (AW),5.25,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Aulis,5394042,3.8,26.0,6,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921920,Southwell (AW),5.25,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Club Class,6550750,3.1,2.75,2,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921920,Southwell (AW),5.25,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Jupiter Ammon,7426996,2.9,4.33,7,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,Penny Mountain,6027933,0.130465,12.0,5,False,False,NO_EDGE,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Ramon Di Loria,3177303,0.1143,11.0,3,False,True,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
