date,course,race_id,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,wgt,hg,time,sp,jockey,trainer,prize,or,rpr,ts,sire,dam,damsire,owner,comment
2015-05-04,Beverley,623580,2:45,Swan Industrial Drives Handicap,Flat,Class 4,,0-85,4yo+,,1m½f,Good,9,3.0,4,1.0,1.25,0.5,Altharoos (IRE),5,G,9-2,,1:46.36,16/1,Tony Hamilton,Sally Hall,481,80,83,54,Sakhee (USA),Thamara (USA),Street Cry,C Platts,Mid-division - effort over 2f out - kept on final furlong - not clear run near finish (jockey said gelding was denied a clear run)(op 20/1)
2015-05-04,Beverley,623580,2:45,Swan Industrial Drives Handicap,Flat,Class 4,,0-85,4yo+,,1m½f,Good,9,8.0,5,8.0,1.25,0.05,Park Place (GB),5,G,8-10,,1:46.37,9/1,Ian Brennan,John Quinn,,74,77,47,Beat Hollow (GB),Blend GB,Zafonic,Crowe Partnership,Held up in last - headway on inside over 2f out - not clear run and switched left 1f out - finished strongly(op 8/1)
2015-05-04,Beverley,623580,2:45,Swan Industrial Drives Handicap,Flat,Class 4,,0-85,4yo+,,1m½f,Good,9,5.0,6,9.0,1.75,0.5,Jacbequick (GB),4,G,8-11,,1:46.46,13/2,Jacob Butterfield,Ollie Pears,,78,80,49,Calcutta (GB),Toking N Joken (IRE),Mukaddamah,Cherry Garth Racing,Tracked leaders - driven over 3f out - kept on same pace final furlong(op 6/1)
2015-05-04,Beverley,623580,2:45,Swan Industrial Drives Handicap,Flat,Class 4,,0-85,4yo+,,1m½f,Good,9,10.0,7,7.0,2.5,0.75,Reggie Bond (GB),5,G,8-9,b,1:46.61,8/1,Barry McHugh,Geoff Oldroyd,,73,73,42,Monsieur Bond (IRE),Triple Tricks (IRE),Royal Academy,R C Bond,Mid-division - effort over 2f out - edged right and kept on same pace final furlong(op 9/1)
2015-05-04,Beverley,623580,2:45,Swan Industrial Drives Handicap,Flat,Class 4,,0-85,4yo+,,1m½f,Good,9,9.0,8,3.0,6,3.5,Naoise (IRE),7,G,8-9,t,1:47.31,22/1,Jason Hart,Ollie Pears,,73,65,31,Stormy Atlantic (USA),Machinale (USA),Kingmambo,Terence Elsey,Steadied start - took keen hold in rear - headway on inside over 2f out - weakened final 150yds(op 25/1 tchd 20/1)
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,8.0,1,8.0,0,0,Echo Of Lightning (GB),5,G,8-12,hp,1:32.84,11/2,Tom Eaves,Brian Ellison,3234.5,60,69,54,Echo Of Light (GB),Classic Lass GB,Dr Fong,Victoria Greetham Emily Beasley,Tracked leaders - effort over 2f out - led over 1f out - driven out(tchd 5/1)
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,2.0,2,4.0,1,1,Shamaheart (IRE),5,G,9-7,p,1:33.04,9/4F,Jason Hart,Geoffrey Harker,962.5,69,75,60,Shamardal (USA),Encouragement GB,Royal Applause,A S Ward,Held up in mid-division - headway over 2f out - 2nd 1f out - stayed on same pace last 50yds(op 5/2)
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,7.0,3,3.0,1.25,0.3,Sakhalin Star (IRE),4,G,9-0,e/s,1:33.09,5/1,Robert Winston,Richard Guest,481,62,68,52,Footstepsinthesand (GB),Quela (GER),Acatenango,Bamboozelem,Held up in rear - steady headway over 2f out - not clear run - stayed on well last 150yds - took 3rd near finish(op 11/2)
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,4.0,4,6.0,1.5,0.2,Song Of Norway (GB),4,F,9-2,,1:33.18,16/1,P J McDonald,Ann Duffield,240.5,64,69,53,Halling (USA),Amarullah (FR),Daylami,B Chandler R Henley,Held up in mid-division - headway over 2f out - shaken up approaching final furlong - stayed on same pace last 100yds
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,1.0,5,10.0,6.5,5,Relight My Fire (GB),5,G,9-7,p,1:34.14,13/2,David Allan,Tim Easterby,,69,62,38,Firebreak (GB),Making Music GB,Makbul,Jonathan Gill,With leaders - upsides over 1f out - weakened last 100yds(op 7/1)
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,5.0,7,5.0,11.5,3.5,Munjally (GB),4,G,9-2,v,1:35.14,14/1,Daniel Tudhope,Patrick Holmes,,64,44,17,Acclamation (GB),Parabola GB,Galileo,Foulrice Park Racing Limited,Tracked leaders - not clear run over 2f out - weakened last 150yds(op 12/1)
2015-05-04,Beverley,623581,3:20,Racing Again On Tuesday 12 May Handicap,Flat,Class 5,,0-70,4yo+,,7½f,Good,10,3.0,10,9.0,17.75,2.25,Eeny Mac (IRE),8,G,9-4,p,1:36.39,9/1,Andrew Elliott,John Wainwright,,66,30,–,Redback (GB),Sally Green (IRE),Common Grounds,Chatterbox Racing Partnership,Led until over 4f out - weakened approaching final furlong(op 10/1)
2015-05-04,Beverley,623579,2:10,Racing UK Handicap,Flat,Class 4,,0-80,4yo+,,1m2f,Good,8,5.0,7,7.0,18,3.5,Maybeme (GB),9,M,8-13,p,2:6.95,9/1,Andrew Elliott,Neville Bycroft,,71,52,39,Lujain (USA),Malvadilla (IRE),Doyoun,Mrs J Dickinson,Slowly into stride - outpaced and detached 6f out - driven over 3f out - some headway on outer over 2f out - weakened over 1f out
2015-05-04,Bath,623575,4:45,Jessie May Kids Cup Classified Stakes,Flat,Class 6,,0-65,3yo,,1m,Firm,5,1.0,3,1.0,2.5,1,Lady Charlie (GB),3,F,9-0,,1:41.05,8/1,Martin Dwyer,Jo Hughes,382.66,54,58,37,Myboycharlie (IRE),Fancy Rose (USA),Joyeux Danseur,Miss L Ormsby J Hughes,Tracked leaders - ridden over 2f out - not quite going pace to challenge but stayed on inside final furlong(op 9/1)
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,11.0,8,,85.5,27,Samizdat (FR),12,G,9-8,,4:3.00,66/1,Miss G Swan,John ONeill,,87,20,–,Soviet Star (USA),Secret Account (FR),Bering,J G Oneill,Not fluent 1st - behind from 3rd - badly tailed off from 5th
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,6.0,6,,50.5,4.5,Gold Medal (IRE),5,G,10-12,,3:56.00,8/1,Jonjo ONeill Jr,Jonjo ONeill,,105,70,39,Dylan Thomas (IRE),Sogno Verde (IRE),Green Desert,Mrs Jonjo Oneill,Midfield - struggling in 6th 3 out - tailed off next
2015-05-04,Kempton,623700,4:20,Free Trading Software Available On betdaq.com Handicap Chase,Chase,Class 2,,,5yo+,,2m,Good,7,4.0,7,,30.25,14,Parsnip Pete (GB),9,G,11-3,,3:54.35,16/1,Paddy Brennan,Tom George,,142,130,81,Pasternak (GB),Bella Coola GB,Northern State,The Parsnips,Headway to 2nd at 7th - disputing 2nd but ridden when mistake 3 out - dropped out quickly - eased last
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,3.0,1,,0,0,Mr Lando (GB),6,G,11-3,,3:45.90,3/1,Mr S Hanson,Alison Batchelor,3743.4,110,122,105,Shirocco (GER),Capitana (GER),Lando,Mrs Alison Batchelor,Taken down early - led at brisk pace and about 5 lengths clear - mistake 3 out - only one on bridle after - ran on stoutly and always in command from next - hit last
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,5.0,2,,10,10,Malanos (IRE),7,G,11-2,,3:47.90,10/1,Mr Matthew Ennis,Tony Carroll,1161,109,111,92,Lord Of England (GER),Majorata (GER),Acatenango,B J Millen,Chased winner - ridden 3 out - never able to close from next - 5 lengths 2nd when hit last
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,9.0,3,,18,8,Lucky Dottie (GB),4,F,10-3,,3:49.50,8/1,Sean Houlihan,Pat Phelan,580.2,100,91,70,Lucky Story (USA),Auntie Dot Com GB,Tagula,Tony Smith,3rd or 4th throughout - hard ridden 3rd and one pace from before 2 out
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,7.0,4,,36,18,Sunblazer (IRE),5,G,11-0,t,3:53.10,11/8F,Ciaran Gethings,Kim Bailey,290.4,103,81,55,Dark Angel (IRE),Damask Rose (IRE),Dr Devious,Kim Bailey Racing Partnership X,Always 3rd or 4th - ridden and labouring from before 2 out
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,8.0,5,,46,10,Thepartysover (GB),10,G,10-7,,3:55.10,20/1,Mr Bradley Paris-Crofts,Paul Henderson,,100,69,40,Cloudings (IRE),Just A Tipple (IRE),Roselier,The Ray Of Hope Partnership,Behind - almost tailed off at 5th but ridden and kept plodding on to beat fading rivals
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,4.0,7,,58.5,8,Daidaidai (FR),5,G,11-3,,3:57.60,50/1,Mr W Russell,Gary Moore,,110,67,34,Lando (GER),Noble World (GER),Winged Love,Mrs Suzie Russell,Midfield - 12 lengths from leading quartet and ridden 3 out - tailed off next
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,1.0,PU,,-,-,Osgood (GB),8,G,11-5,,-,20/1,Mr B C OShaughnessy,Gary Moore,,112,–,–,Danehill Dancer (IRE),Sabreon GB,Caerleon,G L Moore,Took keen hold early - behind - struggling before 3 out - badly tailed off when pulled up last
2015-05-04,Kempton,623701,4:50,Mehmet Hassan Memorial Amateur Riders Handicap Hurdle,Hurdle,Class 4,,0-115,4yo+,,2m,Good,10,10.0,PU,,-,-,Jumeirah Liberty (GB),7,G,9-11,tp,-,16/1,Mr Frederick Tett,Zoe Davison,,86,–,–,Proclamation (IRE),Gleam Of Light (IRE),Danehill,The Secret Circle Racing Club,Behind and soon struggling - mistake 2nd - reminder 4th - tailed off 3 out - pulled up next
2015-05-04,Bath,623569,1:25,Jessie May Nurses Challenge Median Auction Maiden Stakes,Flat,Class 6,,,2yo,,5f,Firm,9,10.0,1,5.0,0,0,Oriental Grace (IRE),2,F,9-0,,1:2.83,7/2,William Twiston-Davies,Roger Charlton,2781.67,–,66,32,Strategic Prince (GB),Asian Lady GB,Kyllachy,H R H Sultan Ahmad Shah,Made all - quickened 2 lengths clear over 1f out - enough in hand to hold on nearing finish - pushed out(op 4/1)
2015-05-04,Bath,623569,1:25,Jessie May Nurses Challenge Median Auction Maiden Stakes,Flat,Class 6,,,2yo,,5f,Firm,9,11.0,2,11.0,0.2,0.2,Unilit (IRE),2,F,9-0,,1:2.87,7/1,Charles Bishop,Mick Channon,827.75,–,65,31,Approve (IRE),Riymaisa (IRE),Traditionally,Insignia Racing Heritage,Towards rear - headway over 2f out - ran on entering final furlong - finished strongly - just failed(op 15/2)
2015-05-04,Bath,623569,1:25,Jessie May Nurses Challenge Median Auction Maiden Stakes,Flat,Class 6,,,2yo,,5f,Firm,9,4.0,3,2.0,1.5,1.25,Rampers (IRE),2,C,9-5,,1:3.13,4/1,Tom Queally,Jamie Osborne,413.66,–,65,31,Thewayyouare (USA),Korresia (IRE),Elnadim,Fromthestablescom Racing,Slowly into stride - soon mid-division - headway over 2f out - ridden to chase winner entering final furlong - kept on same pace
2015-05-04,Kempton,623700,4:20,Free Trading Software Available On betdaq.com Handicap Chase,Chase,Class 2,,,5yo+,,2m,Good,7,3.0,4,,9,2,Duke Of Navan (IRE),7,G,11-8,,3:50.10,7/4F,Brian Harding,Nicky Richards,1192.5,147,146,112,Presenting (GB),Greenfieldflyer (IRE),Alphabatim,David Nicky Robinson,Behind - last when mistake 5th - effort and not fluent 8th - handy home turn but never really going well enough and ridden and no impression from 3 out(tchd 13/8 and tchd 15/8)
2015-05-04,Bath,623574,4:15,New World Business Centre Handicap,Flat,Class 4,,0-80,4yo+,,1m,Firm,7,1.0,7,8.0,12.75,2.25,Sharp Sword (IRE),4,G,9-7,h,1:43.25,11/2,Liam Keniry,Neil Mulholland,,77,57,5,Kings Best (USA),Pictavia (IRE),Sinndar,Mrs Hannah Dale Staples,Held up - outpaced well over 2f out - no threat after(op 8/1)
2015-05-04,Bath,623569,1:25,Jessie May Nurses Challenge Median Auction Maiden Stakes,Flat,Class 6,,,2yo,,5f,Firm,9,5.0,5,7.0,4.25,1.25,Salt Lake Sooty (GB),2,C,9-0,,1:3.68,9/2,Noel Garbutt,Denis Quinn,,–,55,20,Arabian Gleam (GB),Kilmovee GB,Inchinor,Gg Bloodstock Racing,Tracked leaders - ridden over 2f out - soon one pace(op 4/1 tchd 7/2)
2015-05-04,Kempton,623700,4:20,Free Trading Software Available On betdaq.com Handicap Chase,Chase,Class 2,,,5yo+,,2m,Good,7,7.0,6,,16.25,4,De Faoithesdream (IRE),9,G,10-0,,3:51.55,7/1,Paul Moloney,Evan Williams,,125,115,81,Balakheri (IRE),Cutteen Lass (IRE),Tremblant,R Abbott M Stavrou,Raced freely and made most until 4th - losing place when not fluent 8th - beaten before 3 out(op 9/1)
2015-05-04,Bath,623569,1:25,Jessie May Nurses Challenge Median Auction Maiden Stakes,Flat,Class 6,,,2yo,,5f,Firm,9,9.0,7,10.0,17.75,3.5,Mistaken Lady (GB),2,F,8-11,,1:6.38,16/1,Declan Bates,Jo Hughes,,–,–,–,Multiplex (GB),Sharoura GB,Inchinor,Richard Bedford,Slowly into stride - always towards rear(op 25/1)
2015-05-04,Bath,623569,1:25,Jessie May Nurses Challenge Median Auction Maiden Stakes,Flat,Class 6,,,2yo,,5f,Firm,9,1.0,4,4.0,3,1.5,Captainthunderbolt (IRE),2,C,9-5,,1:3.43,11/4F,Jimmy Fortune,Brian Meehan,206.83,–,60,25,Bushranger (IRE),Dream Date (IRE),Oasis Dream,Stephen Tucker Keith Mcintosh,Pressed leader - ridden 2f out - one pace and held entering final furlong(op 9/4)
2015-05-04,Kempton,623700,4:20,Free Trading Software Available On betdaq.com Handicap Chase,Chase,Class 2,,,5yo+,,2m,Good,7,1.0,1,,0,0,Claret Cloak (IRE),8,G,11-12,,3:48.30,9/2,Aidan Coleman,Emma Lavelle,16245,151,156,126,Vinnie Roe (IRE),Bewildered (IRE),Prince Sabo,Hawksmoor Partnership,Chased leaders - 4th and ridden home turn - disputed lead 2 out until last where better jump - just ahead flat and ran on gamely(tchd 5/1 and tchd 4/1)
2015-05-04,Windsor,623584,1:40,totepool Racings Biggest Supporter Handicap (Div I),Flat,Class 4,,0-85,4yo+,,6f,Good To Firm,7,8.0,5,8.0,6.5,1.75,Royal Brave (IRE),4,G,9-0,,1:12.35,8/1,Sam Hitchcott,William Muir,,78,66,42,Acclamation (GB),Daqtora GB,Dr Devious,Muir Racing Partnership   Ascot,Chased leader to halfway - soon under pressure and beaten
2015-05-04,Kempton,623698,3:10,betdaq.com 50% Commission Refund Handicap Chase,Chase,Class 3,,0-140,5yo+,,3m,Good,10,2.0,PU,,-,-,Vino Griego (FR),10,G,11-7,tv,-,10/1,Tom Cannon,Gary Moore,,135,–,–,Kahyasi (IRE),Vie De Reine (FR),Mansonnien,Chris Stedman,Blundered badly 3rd - ridden and not travelling 9th - fading and not keen when slow 13th - tailed off and pulled up next
2015-05-04,Kempton,623698,3:10,betdaq.com 50% Commission Refund Handicap Chase,Chase,Class 3,,0-140,5yo+,,3m,Good,10,8.0,PU,,-,-,Caulfields Venture (IRE),9,G,10-13,p,-,13/2,Aidan Coleman,Emma Lavelle,,127,–,–,Catcher In The Rye (IRE),Saddlers Venture (IRE),Saddlers Hall,C F Colquhoun,Towards rear and off pace - mistake 11th - blundered badly 15th - tailed off and pulled up next (jockey said gelding made a bad mistake at the fourth last)(tchd 6/1)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,6.0,1,,0,0,Urcalin (FR),7,G,11-4,t,5:1.40,7/1,Tom Cannon,David Arbuthnot,4548.6,112,128,116,Network (GER),Caline So (FR),Port Etienne I,Andrew Sarah Wates,Behind and sometimes pushed along - improved quickly to 3rd 3 out and 2nd before next - led with ears pricked when ridden 2 out - 4 lengths clear last - ridden out(op 9/1)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,8.0,2,,15,15,A Cor Et A Cri (FR),5,G,11-4,t,5:4.40,9/1,Noel Fehily,Harry Fry,1335.6,112,113,102,Alberto Giacometti (IRE),Millesimee (FR),Video Rock,Sullivan Bloodstock Limited,Tracked leaders - went 2nd 3 out - led going well before next where headed - soon driven and always finding less than winner after - held last - one pace(op 8/1)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,2.0,3,,21,6,Master Benjamin (GB),8,G,11-9,p,5:5.60,5/1,Nick Scholfield,Jeremy Scott,667.8,117,114,102,Fair Mix (IRE),Morning Flight (IRE),Supreme Leader,The Master Partners 2,Last trio and held up until 6th - effort and ridden 3 out - went 4 lengths 3rd 2 out - soon weakened(tchd 9/2)
2015-05-04,Kempton,623698,3:10,betdaq.com 50% Commission Refund Handicap Chase,Chase,Class 3,,0-140,5yo+,,3m,Good,10,5.0,8,,45.75,6,Gallery Exhibition (IRE),8,G,11-4,t,6:5.05,7/1,Nick Scholfield,Kim Bailey,,132,105,69,Portrait Gallery (IRE),Good Hearted (IRE),Broken Hearted,The Gfh Partnership,Chased leaders - 10 lengths 3rd at halfway - weakened 14th - tailed off 3 out - eased last (vet said gelding lost left-fore shoe)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,1.0,4,,25,4,Buck Magic (IRE),9,G,11-12,p,5:6.40,8/1,Mark Quinlan,Neil Mulholland,333.9,120,113,101,Albano (IRE),Green Sea GB,Groom Dancer,Brian Derrick,Led and about 10 lengths clear at good gallop - 5 lengths ahead when hit 3 out - soon driven - faded tamely between last 2
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,12.0,6,,37,12,Our Chief (IRE),6,G,10-8,p,5:8.80,100/30F,Tom Scudamore,David Pipe,,102,83,72,Old Vic (GB),Torsha (IRE),Torus,The Johnson Family,Settled in midfield - effort to press leaders in 4th and ridden 3 out - faded before next - tailed off(op 3/1 tchd 7/2)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,10.0,7,,73,36,Walkabout Creek (IRE),8,G,10-11,h,5:16.00,25/1,Liam Treadwell,Derek Frankland,,105,54,40,Alderbrook (GB),La Mouette (USA),Hawkster,D S Frankland D J Trott,Chased clear leader until after 7th - faded rapidly after next - badly tailed off
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,4.0,F,,-,-,Charlie Breekie (IRE),6,G,11-7,,-,16/1,Kielan Woods,Ben Pauling,,115,–,–,Alkaadhem (GB),Highland Breeze (IRE),Kotashaan,The Harefield Racing Club,Midfield - ridden and lost touch 3 out - 35 lengths 7th when crashing fall last - winded but recovered(op 14/1)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,5.0,PU,,-,-,Kalmbeforethestorm (GB),7,G,11-6,,-,12/1,Paul Moloney,Helen Nelmes,,114,–,–,Storming Home (GB),Miss Honeypenny (IRE),Old Vic,Warmwellcome Partnership,Last pair - never going well enough - tailed off 3 out - pulled up next(op 14/1)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,7.0,PU,,-,-,Signed Request (IRE),8,G,11-1,,-,4/1,Jeremiah McGrath,Henry Oliver,,112,–,–,Fantastic Quest (IRE),Magic Sign (IRE),The Parson,Mrs Heather Oliver,Chased leaders until weakened 7th - tailed off and pulled up 2 out(op 9/2)
2015-05-04,Kempton,623700,4:20,Free Trading Software Available On betdaq.com Handicap Chase,Chase,Class 2,,,5yo+,,2m,Good,7,5.0,2,,1,1,My Brother Sylvest (GB),9,G,10-12,b,3:48.50,11/1,Tom Scudamore,David Pipe,4770,137,142,111,Bach (IRE),Senna Da Silva GB,Prince Of Birds,Teddington Racing Club,Led at strong pace from 4th - driven 3 out - with winner 2 out until hit last - kept trying but always just held after(op 10/1)
2015-05-04,Kempton,623699,3:45,Betdaq Commission Free Football On Saturdays Handicap Hurdle,Hurdle,Class 4,,0-120,4yo+,,2m5f,Good,11,9.0,5,,25,0.05,Mont Royale (GB),7,G,11-0,,5:6.41,16/1,Dougie Costello,Jonjo ONeill,,108,100,89,Hurricane Run (IRE),Wild Academy (IRE),Royal Academy,Phil Tufnell Racing Limited,Behind - last at 6th - struggling 3 out - blundered last - nearly snatched poor 4th
2015-05-04,Kempton,623700,4:20,Free Trading Software Available On betdaq.com Handicap Chase,Chase,Class 2,,,5yo+,,2m,Good,7,2.0,3,,7,6,Dunraven Storm (IRE),10,G,11-9,,3:49.70,8/1,Richard Johnson,Philip Hobbs,2385,148,148,115,Presenting (GB),Foxfire GB,Lord Americo,Mrs Karola Vann,Raced wide - led briefly 2nd - lost place before 6th - detached last before 3 out - stayed on after but always too much to do
2015-05-04,Bath,623575,4:45,Jessie May Kids Cup Classified Stakes,Flat,Class 6,,0-65,3yo,,1m,Firm,5,3.0,1,7.0,0,0,Merritt Island (GB),3,F,9-0,,1:40.55,5/2,Luke Morris,Sir Mark Prescott Bt,2590.46,63,65,45,Exceed And Excel (AUS),Moon Crystal GB,Fasliyev,Mr Mrs John Kelsey Fry,Tracked leaders - ridden over 2f out - drifting right when leading over 1f out - stayed on well final 100yds - ridden out(op 11/4)
2015-05-04,Bath,623571,2:30,Fundraising Furlong Handicap,Flat,Class 6,,0-60,3yo,,1m2f,Firm,11,10.0,10,8.0,31.25,5,Bollywood Dream (GB),3,F,8-10,,2:16.10,20/1,Danny Brock,Jonathan Portman,,52,–,–,Sleeping Indian (GB),Act Three GB,Beat Hollow,Mouse Hamilton Fairley,Mid-division until weakened 2f out(op 22/1)
2015-05-04,Bath,623570,1:55,Time For Tea Cup Handicap,Flat,Class 6,,0-60,4yo+,,5f,Firm,8,8.0,1,6.0,0,0,See Vermont (GB),7,G,8-13,p,1:2.21,10/1,Tom Queally,Rebecca Bastiman,2911.05,52,62,28,Kyllachy (GB),Orange Lily GB,Royal Applause,John Smith,Galloped loose beforehand and eventually led to start - in touch - headway 2f out - challenged entering final furlong - led final 100yds - ran on well(tchd 11/1)
2015-05-04,Bath,623572,3:05,Pride of City West Commercials Fillies Handicap,Flat,Class 4,,0-80,4yo+,F,1m3½f,Firm,4,1.0,2,5.0,1.25,1.25,Royal Warranty (GB),4,F,9-7,,2:29.76,9/4J,David Probert,Andrew Balding,1636.25,80,88,56,Sir Percy (GB),Royal Patron GB,Royal Academy,Sir Gordon Brunton,Tracked leading pair - challenged over 1f out - soon ridden - every chance entering final furlong - outstayed final 120yds(op 5/2)
2015-05-04,Bath,623572,3:05,Pride of City West Commercials Fillies Handicap,Flat,Class 4,,0-80,4yo+,F,1m3½f,Firm,4,3.0,3,4.0,3,1.75,Swan Lakes (IRE),4,F,9-4,,2:30.11,4/1,Martin Lane,David Simcock,817.7,77,82,49,Dalakhani (IRE),Rock Salt GB,Selkirk,Al Asayl Bloodstock Ltd,Tracked winner - ridden to challenge over 2f out until over 1f out - stayed on same pace final furlong(tchd 5/1)
2015-05-04,Bath,623572,3:05,Pride of City West Commercials Fillies Handicap,Flat,Class 4,,0-80,4yo+,F,1m3½f,Firm,4,2.0,4,2.0,12,9,Full Day (GB),4,F,9-6,p,2:31.91,5/2,Richard Hughes,Brian Ellison,408.85,79,74,32,Champs Elysees (GB),Capistrano Day (USA),Diesis,Dan Gilbert,Tracked leaders - pushed along over 4f out - ridden 3f out - soon outpaced(tchd 9/4)
2015-05-04,Bath,623573,3:40,Kersfield Cup Handicap,Flat,Class 4,,0-85,4yo+,,2m1f,Firm,4,4.0,1,1.0,0,0,Sunny Future (IRE),9,G,9-1,h,3:48.45,5/2,Richard Hughes,Malcolm Saunders,4981.13,76,82,13,Masterful (USA),Be Magic GB,Persian Bold,M S Saunders,Led - clear for 10f - headed over 2f out - remained upsides - drifting right when ridden back into narrow advantage inside final furlong - held on(op 3/1)
